problem,instance,status,cost,vehicles
VRPL,28,ok,28.5851497609,16
VRPL,29,ok,31.4464852434,16
VRPL,30,ok,23.8921530291,17
VRPL,31,ok,23.8296152482,16
VRPL,32,ok,27.9228118247,16
VRPL,33,ok,22.4208804404,15
VRPL,34,ok,23.7609492235,17
VRPL,35,ok,29.5037562482,16
VRPL,36,ok,22.1949939937,15
VRPL,37,ok,21.5432305261,16
VRPL,38,ok,22.8797971710,15
VRPL,39,ok,23.6461543438,16
VRPL,40,ok,31.3277680442,17
VRPL,41,ok,26.4653852884,16
VRPL,42,ok,26.9387183290,16
VRPL,43,ok,24.4332280755,15
VRPL,44,ok,24.6719891019,16
VRPL,45,ok,26.0978623404,16
VRPL,46,ok,24.4526647487,16
VRPL,47,ok,27.9249501322,16
VRPL,48,ok,22.1835241477,17
VRPL,49,ok,26.1486626615,15
VRPL,50,ok,23.0702479413,17
VRPL,51,ok,24.9140851244,17
VRPL,52,ok,23.0434860847,16
VRPL,53,ok,23.1139194315,16
VRPL,54,ok,29.4688414908,18
VRPL,55,ok,22.8034958706,16
VRPL,56,ok,26.2241253087,16
VRPL,57,ok,27.5607695129,15
VRPL,58,ok,27.1528132781,18
VRPL,59,ok,28.8846316324,16
VRPL,60,ok,27.8043766145,15
VRPL,61,ok,30.9297909740,15
VRPL,62,ok,27.7223341235,15
VRPL,63,ok,29.8224278933,15
VRPL,64,ok,22.8962927258,17
VRPL,65,ok,26.1621419184,16
VRPL,66,ok,26.3932971269,16
VRPL,67,ok,31.4241908411,15
VRPL,68,ok,23.6562712748,16
VRPL,69,ok,28.4303333100,17
VRPL,70,ok,26.7470728154,16
VRPL,71,ok,21.9044639993,15
VRPL,72,ok,24.4184310225,16
VRPL,73,ok,23.4043739202,17
VRPL,74,ok,24.9456430736,16
VRPL,75,ok,24.7786346238,15
VRPL,76,ok,27.1552640400,15
VRPL,77,ok,23.5789797574,16
VRPL,78,ok,22.1429473571,16
VRPL,79,ok,26.5058917491,17
VRPL,80,ok,25.0290422788,17
VRPL,81,ok,25.3710653044,16
VRPL,82,ok,28.6612743220,16
VRPL,83,ok,26.0002032905,16
VRPL,84,ok,22.8116838425,16
VRPL,85,ok,21.8251601466,17
VRPL,86,ok,27.6546822319,16
VRPL,87,ok,21.7745725792,16
VRPL,88,ok,21.6136687162,15
VRPL,89,ok,26.6190364389,17
VRPL,90,ok,28.7706238328,17
VRPL,91,ok,28.3408357346,16
VRPL,92,ok,23.4542468131,15
VRPL,93,ok,27.4994073497,15
VRPL,94,ok,25.4021625601,16
VRPL,95,ok,29.4466767089,15
VRPL,96,ok,24.2371440712,16
VRPL,97,ok,25.6616573651,17
VRPL,98,ok,22.6553088269,17
VRPL,99,ok,23.3448458129,15
VRPL,100,ok,24.6175591762,16
VRPL,101,ok,27.9476899399,16
VRPL,102,ok,29.1420950869,17
VRPL,103,ok,28.2209131569,15
VRPL,104,ok,29.9161451861,15
VRPL,105,ok,32.2935524711,16
VRPL,106,ok,27.1995987951,17
VRPL,107,ok,26.6900213312,16
VRPL,108,ok,28.2814484133,16
VRPL,109,ok,27.0844897121,16
VRPL,110,ok,22.7239575531,16
VRPL,111,ok,23.2586651199,15
VRPL,112,ok,24.6572343311,16
VRPL,113,ok,25.5066087093,15
VRPL,114,ok,21.9401472873,16
VRPL,115,ok,23.3583131104,16
VRPL,116,ok,30.5946245660,16
VRPL,117,ok,26.0266398887,16
VRPL,118,ok,23.8161882720,15
VRPL,119,ok,26.9760303348,16
VRPL,120,ok,26.8507389630,15
VRPL,121,ok,22.8822606698,15
VRPL,122,ok,25.9903552792,15
VRPL,123,ok,23.8931700437,17
VRPL,124,ok,28.2386417082,16
VRPL,125,ok,23.2700652590,16
VRPL,126,ok,21.6174500878,15
VRPL,127,ok,22.4542435366,15
VRPL,128,ok,24.7161726090,18
VRPL,129,ok,22.3984278550,16
VRPL,130,ok,27.7389160706,17
VRPL,131,ok,23.8369854485,15
VRPL,132,ok,22.7525490440,17
VRPL,133,ok,26.7576719932,15
VRPL,134,ok,25.0006012133,16
VRPL,135,ok,28.8646543107,16
VRPL,136,ok,22.9814853990,16
VRPL,137,ok,25.5804101004,16
VRPL,138,ok,23.0748659033,17
VRPL,139,ok,22.9807442140,16
VRPL,140,ok,30.3162472282,15
VRPL,141,ok,24.8992622197,16
VRPL,142,ok,28.8288341504,16
VRPL,143,ok,29.6230092347,16
VRPL,144,ok,21.0385798301,17
VRPL,145,ok,21.2591817928,15
VRPL,146,ok,31.2942328252,15
VRPL,147,ok,22.9157549869,16
VRPL,148,ok,22.9087948571,16
VRPL,149,ok,26.4540132139,17
VRPL,150,ok,29.2008426244,16
VRPL,151,ok,23.3173898547,16
VRPL,152,ok,21.1153993289,16
VRPL,153,ok,24.1609189862,15
VRPL,154,ok,27.0615419588,16
VRPL,155,ok,22.6663460146,17
VRPL,156,ok,27.9036286587,16
VRPL,157,ok,25.2405634402,15
VRPL,158,ok,24.4056528623,15
VRPL,159,ok,25.6759339014,16
VRPL,160,ok,26.2472277389,15
VRPL,161,ok,26.1561700143,15
VRPL,162,ok,22.2701354364,18
VRPL,163,ok,27.2778057868,16
VRPL,164,ok,23.2074573867,17
VRPL,165,ok,32.2701899637,16
VRPL,166,ok,24.7294837124,16
VRPL,167,ok,26.5104072479,17
VRPL,168,ok,25.6497985790,17
VRPL,169,ok,27.5572776306,17
VRPL,170,ok,26.7619454180,15
VRPL,171,ok,26.2160630565,16
VRPL,172,ok,28.4207135004,17
VRPL,173,ok,26.8441129145,15
VRPL,174,ok,21.7044237865,15
VRPL,175,ok,22.5203072782,17
VRPL,176,ok,21.0238933856,17
VRPL,177,ok,27.5237320152,16
VRPL,178,ok,30.4074960611,16
VRPL,179,ok,28.6605218067,15
VRPL,180,ok,27.8959982471,15
VRPL,181,ok,26.1270919506,17
VRPL,182,ok,23.6826104198,16
VRPL,183,ok,28.0132048431,15
VRPL,184,ok,24.9947875389,16
VRPL,185,ok,21.6043961735,16
VRPL,186,ok,27.2283040639,17
VRPL,187,ok,22.3718402669,16
VRPL,188,ok,27.1080847216,15
VRPL,189,ok,25.5901288776,15
VRPL,190,ok,20.6894558737,15
VRPL,191,ok,24.6579929363,17
VRPL,192,ok,26.5661738762,16
VRPL,193,ok,26.6249400094,16
VRPL,194,ok,24.5307350341,17
VRPL,195,ok,26.3175479100,16
VRPL,196,ok,20.7027616834,15
VRPL,197,ok,27.8090127011,16
VRPL,198,ok,23.8530108951,16
VRPL,199,ok,30.0030140260,17
VRPL,200,ok,22.1182140133,16
VRPL,201,ok,26.5558602362,15
VRPL,202,ok,22.4394433522,17
VRPL,203,ok,31.3145546744,16
VRPL,204,ok,24.8122995674,15
VRPL,205,ok,29.6261036973,15
VRPL,206,ok,23.0160340898,16
VRPL,207,ok,24.6986817130,15
VRPL,208,ok,22.8274165384,15
VRPL,209,ok,24.3014021470,15
VRPL,210,ok,26.1357914247,16
VRPL,211,ok,24.8933582889,16
VRPL,212,ok,24.1455256730,15
VRPL,213,ok,26.7585634058,16
VRPL,214,ok,22.8485682805,16
VRPL,215,ok,24.0579995139,17
VRPL,216,ok,22.4942612658,15
VRPL,217,ok,24.4145651655,16
VRPL,218,ok,28.4358577798,15
VRPL,219,ok,30.2144149267,17
VRPL,220,ok,22.1490274309,17
VRPL,221,ok,29.7076010443,16
VRPL,222,ok,29.5168179461,16
VRPL,223,ok,25.1390620673,16
VRPL,224,ok,22.4916216114,17
VRPL,225,ok,29.8532961386,15
VRPL,226,ok,21.7490589234,15
VRPL,227,ok,27.2678240676,15
VRPL,228,ok,22.5599491142,16
VRPL,229,ok,22.4992620361,15
VRPL,230,ok,26.7253069563,17
VRPL,231,ok,24.9316018212,16
VRPL,232,ok,23.1299857364,16
VRPL,233,ok,25.0547475061,17
VRPL,234,ok,23.8123681005,15
VRPL,235,ok,25.3610208375,16
VRPL,236,ok,25.2247054182,17
VRPL,237,ok,26.7537326763,16
VRPL,238,ok,29.6914614861,16
VRPL,239,ok,21.6903642051,16
VRPL,240,ok,22.1285713532,18
VRPL,241,ok,24.4102744521,15
VRPL,242,ok,24.5973401777,16
VRPL,243,ok,21.5660406433,17
VRPL,244,ok,27.2700324170,17
VRPL,245,ok,21.8012442440,16
VRPL,246,ok,23.7912645748,16
VRPL,247,ok,26.4051127033,17
VRPL,248,ok,26.2399351915,17
VRPL,249,ok,22.4409399475,16
VRPL,250,ok,26.0629690805,16
VRPL,251,ok,27.1635905721,15
VRPL,252,ok,27.0170650331,17
VRPL,253,ok,22.1208697084,17
VRPL,254,ok,21.0063624016,16
VRPL,255,ok,26.1599323411,16
VRPL,256,ok,22.0364245863,14
VRPL,257,ok,27.2717888029,17
VRPL,258,ok,27.9896648739,16
VRPL,259,ok,25.4079028736,16
VRPL,260,ok,24.6558945690,17
VRPL,261,ok,23.4422770375,15
VRPL,262,ok,25.8895698183,17
VRPL,263,ok,29.4265998008,17
VRPL,264,ok,22.3863446515,16
VRPL,265,ok,22.8629961826,17
VRPL,266,ok,22.6474325735,17
VRPL,267,ok,26.6008644591,16
VRPL,268,ok,22.1014333412,16
VRPL,269,ok,29.5108789164,17
VRPL,270,ok,30.8594041379,17
VRPL,271,ok,25.0746072198,15
VRPL,272,ok,27.0469191873,16
VRPL,273,ok,27.6326474012,17
VRPL,274,ok,22.3515750986,17
VRPL,275,ok,20.8000175343,15
VRPL,276,ok,23.9064834292,16
VRPL,277,ok,25.1272181502,16
VRPL,278,ok,26.7259995338,16
VRPL,279,ok,29.2574025201,16
VRPL,280,ok,25.7977298241,14
VRPL,281,ok,20.9935176242,16
VRPL,282,ok,27.2378524218,16
VRPL,283,ok,21.6035391739,16
VRPL,284,ok,25.4944501594,16
VRPL,285,ok,27.2880010162,17
VRPL,286,ok,24.7303134664,15
VRPL,287,ok,29.3131002648,16
VRPL,288,ok,26.7006272529,16
VRPL,289,ok,23.9370933764,15
VRPL,290,ok,25.6316100515,15
VRPL,291,ok,26.0895161030,16
VRPL,292,ok,24.2554827338,16
VRPL,293,ok,26.4653521797,16
VRPL,294,ok,22.3202761491,15
VRPL,295,ok,25.1901249839,17
VRPL,296,ok,29.4712998504,15
VRPL,297,ok,27.6809208338,16
VRPL,298,ok,22.0754661471,16
VRPL,299,ok,25.5077313345,18
VRPL,300,ok,22.7346701926,16
VRPL,301,ok,25.5927510207,17
VRPL,302,ok,30.3666340884,17
VRPL,303,ok,22.2721482063,15
VRPL,304,ok,23.4648607988,17
VRPL,305,ok,24.8498586767,16
VRPL,306,ok,23.4934081835,17
VRPL,307,ok,29.7405928832,16
VRPL,308,ok,22.2546176619,18
VRPL,309,ok,29.3563186529,17
VRPL,310,ok,24.2359559511,15
VRPL,311,ok,24.8665471505,16
VRPL,312,ok,21.8205089518,16
VRPL,313,ok,26.3508667236,16
VRPL,314,ok,26.1708728307,15
VRPL,315,ok,24.1164586938,15
VRPL,316,ok,32.7165689133,15
VRPL,317,ok,27.2359114423,16
VRPL,318,ok,27.0858659456,16
VRPL,319,ok,22.5021159992,17
VRPL,320,ok,29.2439956372,17
VRPL,321,ok,23.1141541443,15
VRPL,322,ok,28.0660291826,16
VRPL,323,ok,26.2725492833,17
VRPL,324,ok,26.9561170162,16
VRPL,325,ok,26.6970048456,14
VRPL,326,ok,27.7560546979,16
VRPL,327,ok,26.6286541421,17
VRPL,328,ok,24.4327471264,17
VRPL,329,ok,27.3253878123,15
VRPL,330,ok,24.3475909134,17
VRPL,331,ok,21.1174624127,15
VRPL,332,ok,23.6530272294,15
VRPL,333,ok,24.8911871549,16
VRPL,334,ok,24.6594027019,15
VRPL,335,ok,24.9369112337,16
VRPL,336,ok,25.1632257747,15
VRPL,337,ok,22.4223258658,16
VRPL,338,ok,23.5378689174,16
VRPL,339,ok,30.7181128051,16
VRPL,340,ok,32.9624315181,16
VRPL,341,ok,24.8691934575,17
VRPL,342,ok,29.6684161204,15
VRPL,343,ok,21.3979394663,16
VRPL,344,ok,25.5793487610,17
VRPL,345,ok,21.9607563424,17
VRPL,346,ok,26.5461627047,17
VRPL,347,ok,22.0523657874,16
VRPL,348,ok,23.2428543970,15
VRPL,349,ok,22.7534681309,16
VRPL,350,ok,25.7103501575,15
VRPL,351,ok,31.2681628812,17
VRPL,352,ok,30.1958722896,16
VRPL,353,ok,24.2385653065,17
VRPL,354,ok,26.2963184688,16
VRPL,355,ok,27.9524102443,15
VRPL,356,ok,25.4470648524,17
VRPL,357,ok,22.2727208939,16
VRPL,358,ok,27.2905509069,17
VRPL,359,ok,27.6232773170,17
VRPL,360,ok,27.0237622301,16
VRPL,361,ok,31.8268324176,16
VRPL,362,ok,24.0344655549,17
VRPL,363,ok,22.4953451546,15
VRPL,364,ok,23.6188935692,18
VRPL,365,ok,22.0421599816,17
VRPL,366,ok,30.3989975734,16
VRPL,367,ok,25.3494270447,15
VRPL,368,ok,29.9611778827,15
VRPL,369,ok,22.5993964624,15
VRPL,370,ok,28.1300185924,15
VRPL,371,ok,27.2839641701,16
VRPL,372,ok,22.7291507014,16
VRPL,373,ok,27.7329230209,15
VRPL,374,ok,30.4286589488,15
VRPL,375,ok,21.0036125997,15
VRPL,376,ok,28.6201400036,17
VRPL,377,ok,23.3018387582,17
VRPL,378,ok,27.6280410253,15
VRPL,379,ok,29.6404743474,15
VRPL,380,ok,23.4219689306,16
VRPL,381,ok,24.0246760417,17
VRPL,382,ok,25.5195757613,15
VRPL,383,ok,24.9201462356,16
VRPL,384,ok,25.9138767590,16
VRPL,385,ok,26.9480133411,15
VRPL,386,ok,31.7088514155,16
VRPL,387,ok,25.6260577890,16
VRPL,388,ok,23.6185143791,16
VRPL,389,ok,24.4531088570,17
VRPL,390,ok,27.4524587142,17
VRPL,391,ok,29.9152581089,15
VRPL,392,ok,26.8716890870,16
VRPL,393,ok,21.8455936888,17
VRPL,394,ok,28.5567841553,16
VRPL,395,ok,23.3380822173,16
VRPL,396,ok,26.0564757699,17
VRPL,397,ok,22.9473596283,14
VRPL,398,ok,23.0732378098,16
VRPL,399,ok,28.1983582565,17
VRPL,400,ok,24.7140636067,15
VRPL,401,ok,26.8873603035,15
VRPL,402,ok,23.5137068663,17
VRPL,403,ok,22.9307405183,16
VRPL,404,ok,28.5421125264,17
VRPL,405,ok,25.6914157789,17
VRPL,406,ok,25.0848401900,16
VRPL,407,ok,27.7141230931,16
VRPL,408,ok,26.7637650383,17
VRPL,409,ok,30.5071103627,16
VRPL,410,ok,26.7413906360,16
VRPL,411,ok,26.7695687765,16
VRPL,412,ok,26.6969621984,15
VRPL,413,ok,22.6977467117,17
VRPL,414,ok,22.7860392773,16
VRPL,415,ok,22.4027069595,15
VRPL,416,ok,22.9227691021,16
VRPL,417,ok,31.0354296203,16
VRPL,418,ok,24.5715087321,16
VRPL,419,ok,30.4646582829,15
VRPL,420,ok,27.1590156281,15
VRPL,421,ok,21.8150232806,16
VRPL,422,ok,31.5683417414,16
VRPL,423,ok,28.6797854140,17
VRPL,424,ok,24.5216108196,17
VRPL,425,ok,28.7914174917,16
VRPL,426,ok,24.7147739281,16
VRPL,427,ok,21.8657970052,16
VRPL,428,ok,26.4154971358,17
VRPL,429,ok,28.6737807040,16
VRPL,430,ok,22.5413097494,16
VRPL,431,ok,28.9906404018,16
VRPL,432,ok,26.5434822127,15
VRPL,433,ok,28.0971745105,18
VRPL,434,ok,24.0818556314,16
VRPL,435,ok,28.0857836136,16
VRPL,436,ok,26.9803989827,15
VRPL,437,ok,23.8562696033,16
VRPL,438,ok,30.6130957662,17
VRPL,439,ok,30.3657935183,17
VRPL,440,ok,26.5413082691,15
VRPL,441,ok,26.7808176732,16
VRPL,442,ok,27.4934379978,14
VRPL,443,ok,26.6061887090,17
VRPL,444,ok,25.7783193272,17
VRPL,445,ok,20.4720572591,15
VRPL,446,ok,24.3613878344,16
VRPL,447,ok,22.8284654787,17
VRPL,448,ok,28.5333865285,16
VRPL,449,ok,25.9660225607,17
VRPL,450,ok,23.1993300546,16
VRPL,451,ok,25.2254668546,16
VRPL,452,ok,21.2005853435,16
VRPL,453,ok,25.5135737189,16
VRPL,454,ok,25.2472973004,15
VRPL,455,ok,28.4002731951,16
VRPL,456,ok,26.4210669782,16
VRPL,457,ok,27.2811370049,15
VRPL,458,ok,25.7270185765,17
VRPL,459,ok,26.4105229441,17
VRPL,460,ok,27.3600940176,16
VRPL,461,ok,22.2788201620,15
VRPL,462,ok,24.9533389930,15
VRPL,463,ok,21.6346291118,16
VRPL,464,ok,25.3305604118,17
VRPL,465,ok,26.4539226016,16
VRPL,466,ok,23.4238230454,15
VRPL,467,ok,24.5404756924,18
VRPL,468,ok,24.4016168716,16
VRPL,469,ok,25.0594107004,17
VRPL,470,ok,22.7800485688,17
VRPL,471,ok,26.2890878491,15
VRPL,472,ok,23.5517888535,16
VRPL,473,ok,21.8816094342,16
VRPL,474,ok,27.8588206834,15
VRPL,475,ok,24.2895306075,16
VRPL,476,ok,30.5431241438,17
VRPL,477,ok,22.4764071668,17
VRPL,478,ok,21.5236079150,16
VRPL,479,ok,22.1609235980,17
VRPL,480,ok,24.2256381265,15
VRPL,481,ok,20.4271233550,15
VRPL,482,ok,26.9528396299,17
VRPL,483,ok,23.6265785785,16
VRPL,484,ok,20.3759477297,16
VRPL,485,ok,24.8999578194,16
VRPL,486,ok,26.5828188539,16
VRPL,487,ok,20.8480206795,16
VRPL,488,ok,20.6274980602,16
VRPL,489,ok,26.3563216035,16
VRPL,490,ok,29.2541561167,16
VRPL,491,ok,26.2574555263,15
VRPL,492,ok,26.0167080238,16
VRPL,493,ok,36.0165546451,16
VRPL,494,ok,24.4075584080,16
VRPL,495,ok,21.1496982111,16
VRPL,496,ok,28.3287708876,15
VRPL,497,ok,26.4351593761,16
VRPL,498,ok,28.4293997544,15
VRPL,499,ok,27.3273164702,16
VRPL,500,ok,25.8385157316,16
VRPL,501,ok,23.3442642836,16
VRPL,502,ok,28.3880034641,15
VRPL,503,ok,26.2539895743,16
VRPL,504,ok,21.8262762239,16
VRPL,505,ok,30.0145658178,17
VRPL,506,ok,22.9109768889,17
VRPL,507,ok,26.5141866011,16
VRPL,508,ok,26.7009100010,16
VRPL,509,ok,25.9042418623,16
VRPL,510,ok,26.3213794788,15
VRPL,511,ok,25.3028315378,17
VRPL,512,ok,24.8939339276,17
VRPL,513,ok,28.4970242687,16
VRPL,514,ok,26.5918323264,16
VRPL,515,ok,22.4369643512,17
VRPL,516,ok,31.2871228776,16
VRPL,517,ok,25.5441317289,17
VRPL,518,ok,22.0957601606,15
VRPL,519,ok,22.9691359979,17
VRPL,520,ok,26.2079492630,17
VRPL,521,ok,27.3281967902,16
VRPL,522,ok,28.7509908072,16
VRPL,523,ok,29.9005583203,16
VRPL,524,ok,25.3586064328,15
VRPL,525,ok,21.8264879633,17
VRPL,526,ok,29.4453192597,15
VRPL,527,ok,24.8320943303,17
VRPL,528,ok,25.7399524073,15
VRPL,529,ok,21.3115184708,16
VRPL,530,ok,26.9303215192,17
VRPL,531,ok,25.5013218402,16
VRPL,532,ok,24.1214301840,15
VRPL,533,ok,26.4429564576,16
VRPL,534,ok,29.1466213382,17
VRPL,535,ok,28.0816858444,16
VRPL,536,ok,22.8973830120,16
VRPL,537,ok,30.4034591180,16
VRPL,538,ok,26.1363859176,16
VRPL,539,ok,22.3392970148,16
VRPL,540,ok,25.6763379582,16
VRPL,541,ok,26.3367294751,16
VRPL,542,ok,29.0558998274,16
VRPL,543,ok,25.6373757840,15
VRPL,544,ok,26.4182928340,16
VRPL,545,ok,28.5446707275,16
VRPL,546,ok,29.9922769990,16
VRPL,547,ok,25.0216535691,14
VRPL,548,ok,23.9448172110,15
VRPL,549,ok,28.8766514384,16
VRPL,550,ok,27.6864694859,16
VRPL,551,ok,26.4802839686,15
VRPL,552,ok,22.9725570770,16
VRPL,553,ok,23.4030615326,16
VRPL,554,ok,25.9250946660,16
VRPL,555,ok,24.9909428886,17
VRPL,556,ok,21.7212899871,16
VRPL,557,ok,22.5879321301,15
VRPL,558,ok,26.5263801345,16
VRPL,559,ok,29.1238224881,17
VRPL,560,ok,27.0180432197,16
VRPL,561,ok,26.0698969303,16
VRPL,562,ok,21.6352615023,17
VRPL,563,ok,24.9901970973,17
VRPL,564,ok,22.3078409550,17
VRPL,565,ok,23.7848323207,15
VRPL,566,ok,29.4931862195,15
VRPL,567,ok,22.9674149382,16
VRPL,568,ok,29.3951866611,16
VRPL,569,ok,27.0941902710,17
VRPL,570,ok,27.6706825911,16
VRPL,571,ok,24.5424721601,18
VRPL,572,ok,27.5592794838,16
VRPL,573,ok,24.6019188546,15
VRPL,574,ok,23.7307442627,16
VRPL,575,ok,31.5586598983,17
VRPL,576,ok,22.2929392246,17
VRPL,577,ok,25.5725079780,17
VRPL,578,ok,24.7748981945,17
VRPL,579,ok,22.8829106609,16
VRPL,580,ok,23.4685570726,16
VRPL,581,ok,28.6567304849,16
VRPL,582,ok,24.7070934261,18
VRPL,583,ok,22.6215940866,17
VRPL,584,ok,23.2045842371,16
VRPL,585,ok,23.5153775121,16
VRPL,586,ok,25.6780326099,17
VRPL,587,ok,28.9291546315,15
VRPL,588,ok,26.1998987964,16
VRPL,589,ok,26.8788036906,16
VRPL,590,ok,30.1408193252,17
VRPL,591,ok,23.5264108820,17
VRPL,592,ok,27.2794616701,17
VRPL,593,ok,27.9957885648,16
VRPL,594,ok,23.8662924422,16
VRPL,595,ok,28.1380291942,16
VRPL,596,ok,24.1603950568,17
VRPL,597,ok,24.8928660066,16
VRPL,598,ok,30.5378120464,17
VRPL,599,ok,21.1372949350,15
VRPL,600,ok,28.4779573202,15
VRPL,601,ok,29.1043744326,15
VRPL,602,ok,23.8684942742,18
VRPL,603,ok,25.4680568777,16
VRPL,604,ok,22.3857710571,16
VRPL,605,ok,21.0692055377,17
VRPL,606,ok,22.8625208574,16
VRPL,607,ok,30.3365678648,15
VRPL,608,ok,25.5395933838,15
VRPL,609,ok,27.9177843837,16
VRPL,610,ok,26.4392549725,16
VRPL,611,ok,21.7858739859,15
VRPL,612,ok,25.6120552308,16
VRPL,613,ok,23.5940320959,15
VRPL,614,ok,27.3822596113,16
VRPL,615,ok,31.9139925808,15
VRPL,616,ok,25.9248878764,16
VRPL,617,ok,22.3620929862,17
VRPL,618,ok,23.1818681844,17
VRPL,619,ok,30.4786982323,15
VRPL,620,ok,21.6161714508,15
VRPL,621,ok,22.9791020626,15
VRPL,622,ok,29.9483230151,16
VRPL,623,ok,21.7937618343,16
VRPL,624,ok,22.0809244983,17
VRPL,625,ok,23.7099997431,16
VRPL,626,ok,25.4305891357,17
VRPL,627,ok,25.3944833605,16
VRPL,628,ok,22.9479323537,16
VRPL,629,ok,25.5501128338,16
VRPL,630,ok,25.1101638065,16
VRPL,631,ok,21.1654562285,16
VRPL,632,ok,28.2573347809,16
VRPL,633,ok,22.4515805897,17
VRPL,634,ok,22.2724721427,17
VRPL,635,ok,28.4133359046,17
VRPL,636,ok,24.3232652282,15
VRPL,637,ok,23.3257312841,14
VRPL,638,ok,25.3512725726,16
VRPL,639,ok,21.2777059871,18
VRPL,640,ok,21.1166640698,17
VRPL,641,ok,24.8760078841,17
VRPL,642,ok,20.8974816228,16
VRPL,643,ok,27.1285961220,17
VRPL,644,ok,24.9946421849,16
VRPL,645,ok,29.4546951686,15
VRPL,646,ok,21.4151188215,17
VRPL,647,ok,23.5581052361,15
VRPL,648,ok,32.1314598923,15
VRPL,649,ok,27.1250437256,15
VRPL,650,ok,22.3068216253,17
VRPL,651,ok,28.0072869969,17
VRPL,652,ok,26.1455058778,16
VRPL,653,ok,22.3622247747,16
VRPL,654,ok,21.3246035836,15
VRPL,655,ok,29.7721763252,16
VRPL,656,ok,25.3416584467,16
VRPL,657,ok,20.9684583372,15
VRPL,658,ok,26.0415191567,15
VRPL,659,ok,27.9565055872,16
VRPL,660,ok,25.6906298816,16
VRPL,661,ok,29.2639675135,16
VRPL,662,ok,25.2134888531,15
VRPL,663,ok,28.2525614856,15
VRPL,664,ok,31.7975164264,15
VRPL,665,ok,25.5010658894,15
VRPL,666,ok,29.7052734054,16
VRPL,667,ok,23.4933317726,14
VRPL,668,ok,27.2972375042,16
VRPL,669,ok,28.5240935864,14
VRPL,670,ok,25.1650378234,16
VRPL,671,ok,26.8842731674,15
VRPL,672,ok,24.6039938692,17
VRPL,673,ok,26.1276006427,16
VRPL,674,ok,25.0830174831,16
VRPL,675,ok,21.5563795129,17
VRPL,676,ok,27.6722150079,16
VRPL,677,ok,25.7586599122,16
VRPL,678,ok,23.1436592993,15
VRPL,679,ok,20.8288798816,16
VRPL,680,ok,24.1135042513,18
VRPL,681,ok,21.4966861616,17
VRPL,682,ok,29.0656067344,15
VRPL,683,ok,23.3363653775,17
VRPL,684,ok,22.0707657340,18
VRPL,685,ok,21.7066285583,17
VRPL,686,ok,23.1984298215,15
VRPL,687,ok,21.5991519653,17
VRPL,688,ok,30.2156703821,16
VRPL,689,ok,27.9327851701,14
VRPL,690,ok,30.6725289786,15
VRPL,691,ok,25.1749665369,15
VRPL,692,ok,21.4062119076,16
VRPL,693,ok,30.0181595476,16
VRPL,694,ok,20.4684796656,15
VRPL,695,ok,21.1009145903,16
VRPL,696,ok,24.3004090390,18
VRPL,697,ok,25.4750487540,17
VRPL,698,ok,30.5791481682,16
VRPL,699,ok,25.4732043156,18
VRPL,700,ok,23.7414402104,15
VRPL,701,ok,23.9522289840,17
VRPL,702,ok,25.3854314697,16
VRPL,703,ok,26.5069698982,16
VRPL,704,ok,23.2465957428,16
VRPL,705,ok,28.3136891347,16
VRPL,706,ok,21.1480666803,17
VRPL,707,ok,22.7948156492,16
VRPL,708,ok,25.6375072569,17
VRPL,709,ok,25.7245119531,15
VRPL,710,ok,25.0357102237,16
VRPL,711,ok,25.4853317972,15
VRPL,712,ok,24.5413292443,16
VRPL,713,ok,26.3746064203,16
VRPL,714,ok,24.1220378673,16
VRPL,715,ok,22.9356347400,15
VRPL,716,ok,27.9539997513,16
VRPL,717,ok,25.1245395931,15
VRPL,718,ok,25.4448826841,15
VRPL,719,ok,25.2319079640,16
VRPL,720,ok,29.3415904149,15
VRPL,721,ok,24.0674684550,17
VRPL,722,ok,28.6504902413,16
VRPL,723,ok,23.0079918473,16
VRPL,724,ok,29.6025475425,17
VRPL,725,ok,22.0965643809,16
VRPL,726,ok,26.3583097337,16
VRPL,727,ok,23.7914508618,15
VRPL,728,ok,27.9446672340,16
VRPL,729,ok,25.4517998541,15
VRPL,730,ok,21.2052463797,15
VRPL,731,ok,27.4147737266,16
VRPL,732,ok,23.1937822801,16
VRPL,733,ok,28.4183602569,17
VRPL,734,ok,27.8622907953,16
VRPL,735,ok,22.1532678841,18
VRPL,736,ok,25.9064314041,16
VRPL,737,ok,21.3405115905,16
VRPL,738,ok,27.4880224525,15
VRPL,739,ok,27.1369206262,16
VRPL,740,ok,26.2478173530,17
VRPL,741,ok,21.7805757068,16
VRPL,742,ok,25.2299582510,15
VRPL,743,ok,22.3777977426,17
VRPL,744,ok,22.9981137205,16
VRPL,745,ok,26.9039811557,16
VRPL,746,ok,22.0087691899,18
VRPL,747,ok,23.6396414171,16
VRPL,748,ok,23.5985789738,16
VRPL,749,ok,25.4230086410,16
VRPL,750,ok,26.3576750917,16
VRPL,751,ok,24.3750967985,16
VRPL,752,ok,26.3959628931,17
VRPL,753,ok,26.2618578824,15
VRPL,754,ok,21.4944815794,15
VRPL,755,ok,22.8606206939,15
VRPL,756,ok,21.4270005938,17
VRPL,757,ok,25.0608278132,16
VRPL,758,ok,24.9723604806,16
VRPL,759,ok,23.7580186678,17
VRPL,760,ok,24.2927314462,16
VRPL,761,ok,23.6957479021,15
VRPL,762,ok,22.4105134646,16
VRPL,763,ok,26.3492901008,16
