problem,instance,status,cost,vehicles
VRPB,178,ok,18.1400952448,9
VRPB,179,ok,20.9820740146,10
VRPB,180,ok,17.5304461657,10
VRPB,181,ok,19.9733669420,9
VRPB,182,ok,18.7115721162,10
VRPB,183,ok,19.5865379221,11
VRPB,184,ok,18.4969665955,10
VRPB,185,ok,16.9900852513,9
VRPB,186,ok,21.9155442327,10
VRPB,187,ok,20.2558447522,11
VRPB,188,ok,15.0091264103,10
VRPB,189,ok,17.7714437707,10
VRPB,190,ok,18.9444670925,9
VRPB,191,ok,17.6625179136,9
VRPB,192,ok,19.1175806834,9
VRPB,193,ok,19.4110041423,10
VRPB,194,ok,19.7963945269,9
VRPB,195,ok,18.2178028698,11
VRPB,196,ok,15.8677515732,11
VRPB,197,ok,19.0898004623,10
VRPB,198,ok,19.2785588819,10
VRPB,199,ok,16.6532690415,9
VRPB,200,ok,16.9153506284,9
VRPB,201,ok,22.4937940174,10
VRPB,202,ok,20.5269582308,10
VRPB,203,ok,19.2782279037,10
VRPB,204,ok,17.6231905467,10
VRPB,205,ok,18.7679325473,11
VRPB,206,ok,20.8038175710,10
VRPB,207,ok,17.2699145151,10
VRPB,208,ok,21.5146681702,9
VRPB,209,ok,18.8564892318,9
VRPB,210,ok,19.2725045443,10
VRPB,211,ok,19.9970168868,9
VRPB,212,ok,17.9406415459,10
VRPB,213,ok,17.2053266664,10
VRPB,214,ok,17.9790077815,10
VRPB,215,ok,19.7121350319,10
VRPB,216,ok,16.5417955990,10
VRPB,217,ok,21.1253223892,11
VRPB,218,ok,19.5039681642,9
VRPB,219,ok,19.8226702221,9
VRPB,220,ok,20.3678826900,11
VRPB,221,ok,17.8435452613,10
VRPB,222,ok,19.3669874709,8
VRPB,223,ok,19.9469325222,10
VRPB,224,ok,19.0497923207,10
VRPB,225,ok,18.9714856062,10
VRPB,226,ok,17.3644916357,10
VRPB,227,ok,17.6302309651,9
VRPB,228,ok,21.8039849147,10
VRPB,229,ok,18.9201969671,10
VRPB,230,ok,19.3857780708,10
VRPB,231,ok,21.9161916254,9
VRPB,232,ok,20.5821732859,10
VRPB,233,ok,14.8201791719,11
VRPB,234,ok,22.1854279382,10
VRPB,235,ok,18.2386834301,11
VRPB,236,ok,17.5659977106,10
VRPB,237,ok,19.9916450305,10
VRPB,238,ok,17.0782329771,11
VRPB,239,ok,20.4331272565,10
VRPB,240,ok,19.5019223974,10
VRPB,241,ok,19.2482833150,10
VRPB,242,ok,16.5340978867,11
VRPB,243,ok,21.3015521621,10
VRPB,244,ok,18.7054649359,11
VRPB,245,ok,19.0048704262,8
VRPB,246,ok,18.9107508902,9
VRPB,247,ok,19.6841159223,10
VRPB,248,ok,18.6623844026,9
VRPB,249,ok,18.1750334210,10
VRPB,250,ok,16.4612820490,9
VRPB,251,ok,19.4128270857,11
VRPB,252,ok,20.9172410486,10
VRPB,253,ok,19.1972999145,9
VRPB,254,ok,16.5590737843,10
VRPB,255,ok,19.0811164764,11
VRPB,256,ok,16.5207992798,11
VRPB,257,ok,17.9231948051,9
VRPB,258,ok,18.8294370616,11
VRPB,259,ok,16.3557466269,10
VRPB,260,ok,20.5185957836,10
VRPB,261,ok,16.6667548776,10
VRPB,262,ok,18.1609816249,10
VRPB,263,ok,21.9557699403,10
VRPB,264,ok,19.8636445011,9
VRPB,265,ok,22.3827804161,11
VRPB,266,ok,18.6076130938,10
VRPB,267,ok,17.0115608003,9
VRPB,268,ok,17.2006477276,10
VRPB,269,ok,17.0719184995,10
VRPB,270,ok,18.7755861298,9
VRPB,271,ok,17.3234556525,10
VRPB,272,ok,18.9823693382,10
VRPB,273,ok,20.7256361810,10
VRPB,274,ok,16.8325048579,10
VRPB,275,ok,16.2760716845,10
VRPB,276,ok,19.3865199556,11
VRPB,277,ok,16.6943633055,9
VRPB,278,ok,19.3841540799,11
VRPB,279,ok,17.7591183443,10
VRPB,280,ok,20.2661481056,9
VRPB,281,ok,22.3633727126,10
VRPB,282,ok,16.5593121375,10
VRPB,283,ok,20.7118032241,9
VRPB,284,ok,16.0955635087,10
VRPB,285,ok,19.8234434496,9
VRPB,286,ok,20.9381737502,10
VRPB,287,ok,15.9630217687,10
VRPB,288,ok,16.0826276781,12
VRPB,289,ok,17.8483183986,9
VRPB,290,ok,19.9281584995,10
VRPB,291,ok,15.9846813337,10
VRPB,292,ok,18.9641681870,10
VRPB,293,ok,17.6652656443,9
VRPB,294,ok,18.4781648203,10
VRPB,295,ok,19.0912433836,9
VRPB,296,ok,19.5850844313,10
VRPB,297,ok,16.4188729044,10
VRPB,298,ok,19.9454171340,11
VRPB,299,ok,18.5562473029,8
VRPB,300,ok,18.7114673444,11
VRPB,301,ok,19.8685854630,10
VRPB,302,ok,16.8876088710,11
VRPB,303,ok,20.3185140744,10
VRPB,304,ok,18.4505864507,10
VRPB,305,ok,17.9764390054,10
VRPB,306,ok,17.3122441967,10
VRPB,307,ok,19.0143272769,9
VRPB,308,ok,19.2837991148,11
VRPB,309,ok,17.9283432353,10
VRPB,310,ok,17.4908385992,9
VRPB,311,ok,17.7261928216,11
VRPB,312,ok,18.6707380811,11
VRPB,313,ok,21.8746581763,10
VRPB,314,ok,19.4313622173,8
VRPB,315,ok,20.7452441816,10
VRPB,316,ok,19.1183841152,9
VRPB,317,ok,16.2593738265,9
VRPB,318,ok,17.0281073734,11
VRPB,319,ok,22.2685944673,12
VRPB,320,ok,18.4384485914,10
VRPB,321,ok,16.7805422678,10
VRPB,322,ok,22.8443607853,10
VRPB,323,ok,19.9103185755,11
VRPB,324,ok,18.9755277302,11
VRPB,325,ok,17.9330343484,10
VRPB,326,ok,17.3826173235,9
VRPB,327,ok,19.2583364293,12
VRPB,328,ok,17.6529842499,11
VRPB,329,ok,15.8620207961,9
VRPB,330,ok,19.0906709431,9
VRPB,331,ok,17.1098932392,10
VRPB,332,ok,19.4639742177,10
VRPB,333,ok,18.9876356819,9
VRPB,334,ok,18.5927884755,10
VRPB,335,ok,21.7959431359,9
VRPB,336,ok,19.7918530369,9
VRPB,337,ok,16.2926373301,9
VRPB,338,ok,22.0812942915,10
VRPB,339,ok,21.1567604118,11
VRPB,340,ok,16.6854573253,11
VRPB,341,ok,19.5171189460,10
VRPB,342,ok,18.7288085603,10
VRPB,343,ok,18.6914013005,10
VRPB,344,ok,19.4623166082,11
VRPB,345,ok,19.2210637952,10
VRPB,346,ok,21.2192942413,10
VRPB,347,ok,20.2448477380,10
VRPB,348,ok,16.1184315596,9
VRPB,349,ok,19.3865434529,10
VRPB,350,ok,17.5875945573,11
VRPB,351,ok,20.8554875179,9
VRPB,352,ok,17.0102923961,9
VRPB,353,ok,18.6794475790,9
VRPB,354,ok,19.4994687162,9
VRPB,355,ok,17.4999072642,9
VRPB,356,ok,17.6242076032,10
VRPB,357,ok,16.2075419302,10
VRPB,358,ok,20.0950346924,11
VRPB,359,ok,17.5497131943,10
VRPB,360,ok,17.8126285497,10
VRPB,361,ok,19.3520808153,10
VRPB,362,ok,18.4122187885,12
VRPB,363,ok,20.8787370246,9
VRPB,364,ok,20.4814080770,10
VRPB,365,ok,19.0199394097,9
VRPB,366,ok,15.3601238649,10
VRPB,367,ok,20.7788426041,10
VRPB,368,ok,17.4931544138,10
VRPB,369,ok,19.8188292173,10
VRPB,370,ok,20.8763623043,10
VRPB,371,ok,19.7897219322,11
VRPB,372,ok,18.3383903753,11
VRPB,373,ok,16.2492688429,10
VRPB,374,ok,21.2301194060,11
VRPB,375,ok,19.8955764772,10
VRPB,376,ok,19.9197695586,10
VRPB,377,ok,17.3763038398,10
VRPB,378,ok,16.5060825130,10
VRPB,379,ok,17.5838443712,10
VRPB,380,ok,16.9242316867,10
VRPB,381,ok,16.7152854064,10
VRPB,382,ok,19.9305575183,11
VRPB,383,ok,19.6380152240,11
VRPB,384,ok,18.2831753596,10
VRPB,385,ok,20.0439916090,10
VRPB,386,ok,20.5845906590,11
VRPB,387,ok,17.8995671460,10
VRPB,388,ok,16.6264831682,10
VRPB,389,ok,19.2950227524,9
VRPB,390,ok,20.9495208678,10
VRPB,391,ok,16.8725084022,9
VRPB,392,ok,18.5367271406,10
VRPB,393,ok,18.9340682815,10
VRPB,394,ok,18.0442364283,10
VRPB,395,ok,17.2834231703,10
VRPB,396,ok,16.7286590078,11
VRPB,397,ok,17.9827735617,9
VRPB,398,ok,17.8703158445,11
VRPB,399,ok,18.8825698652,11
VRPB,400,ok,19.2795994217,10
VRPB,401,ok,17.4461141288,10
VRPB,402,ok,16.6187805036,10
VRPB,403,ok,17.7730899516,11
VRPB,404,ok,18.5640089612,10
VRPB,405,ok,19.0308691634,10
VRPB,406,ok,17.9929136731,12
VRPB,407,ok,18.0750924925,10
VRPB,408,ok,18.6729125012,11
VRPB,409,ok,17.2126486521,10
VRPB,410,ok,16.5604367179,10
VRPB,411,ok,16.2510885605,9
VRPB,412,ok,18.2375457153,9
VRPB,413,ok,19.6030596687,11
VRPB,414,ok,20.0033352380,11
VRPB,415,ok,21.7918299100,10
VRPB,416,ok,15.7277439695,10
VRPB,417,ok,18.6031174685,10
VRPB,418,ok,16.3030131858,10
VRPB,419,ok,18.9618445730,10
VRPB,420,ok,19.7919205087,9
VRPB,421,ok,19.7053320010,10
VRPB,422,ok,17.0528589269,11
VRPB,423,ok,17.1471107625,9
VRPB,424,ok,18.4971573921,9
VRPB,425,ok,18.8233479395,10
VRPB,426,ok,20.3732654714,11
VRPB,427,ok,20.3283840416,10
VRPB,428,ok,17.2838603880,11
VRPB,429,ok,17.7836096215,11
VRPB,430,ok,19.1278701465,10
VRPB,431,ok,19.6491420074,11
VRPB,432,ok,16.6335411257,11
VRPB,433,ok,18.0016051817,9
VRPB,434,ok,16.7205066628,10
VRPB,435,ok,18.8463179783,9
VRPB,436,ok,18.5347041166,10
VRPB,437,ok,19.4662887484,9
VRPB,438,ok,15.9179205969,10
VRPB,439,ok,20.8745233101,11
VRPB,440,ok,17.4696535132,11
VRPB,441,ok,16.9360567915,12
VRPB,442,ok,20.1258095207,11
VRPB,443,ok,17.7477948084,9
VRPB,444,ok,18.0243381740,9
VRPB,445,ok,17.2240008762,11
VRPB,446,ok,18.1036558862,9
VRPB,447,ok,17.9836590081,11
VRPB,448,ok,16.6454357214,11
VRPB,449,ok,17.4199603521,10
VRPB,450,ok,19.0570336092,11
VRPB,451,ok,20.5499020050,11
VRPB,452,ok,16.3059023272,9
VRPB,453,ok,16.8690144354,10
VRPB,454,ok,19.3421145836,10
VRPB,455,ok,17.7612730142,10
VRPB,456,ok,16.2739264429,10
VRPB,457,ok,19.2686423047,10
VRPB,458,ok,21.7674345198,10
VRPB,459,ok,17.5011554461,10
VRPB,460,ok,17.3605218192,9
VRPB,461,ok,21.9894409645,10
VRPB,462,ok,20.8186058557,10
VRPB,463,ok,19.4659462846,9
VRPB,464,ok,20.3799619625,11
VRPB,465,ok,19.7272592503,10
VRPB,466,ok,20.5281110314,10
VRPB,467,ok,19.7412896213,10
VRPB,468,ok,19.4167219047,10
VRPB,469,ok,18.2704008109,12
VRPB,470,ok,16.1435820710,10
VRPB,471,ok,18.1679363203,11
VRPB,472,ok,16.3383267738,9
VRPB,473,ok,19.7672730072,10
VRPB,474,ok,21.5150088212,10
VRPB,475,ok,17.3220843288,10
VRPB,476,ok,18.1454277233,10
VRPB,477,ok,19.5629801690,10
VRPB,478,ok,21.3421325978,10
VRPB,479,ok,20.7006830390,12
VRPB,480,ok,16.3864985688,8
VRPB,481,ok,16.8487723088,11
VRPB,482,ok,16.0651871784,9
VRPB,483,ok,17.8567908828,10
VRPB,484,ok,19.3919914643,10
VRPB,485,ok,18.6389781538,10
VRPB,486,ok,19.2998143731,10
VRPB,487,ok,17.1391082279,10
VRPB,488,ok,17.6717896176,10
VRPB,489,ok,17.7338552778,10
VRPB,490,ok,18.4056538575,10
VRPB,491,ok,18.1223762420,11
VRPB,492,ok,16.6124229013,11
VRPB,493,ok,16.7191570777,9
VRPB,494,ok,16.8179563843,9
VRPB,495,ok,17.6899884402,9
VRPB,496,ok,17.3467495648,10
VRPB,497,ok,19.7385436470,10
VRPB,498,ok,21.4732471955,11
VRPB,499,ok,19.4010182945,10
VRPB,500,ok,17.2924660529,12
VRPB,501,ok,19.6706096680,11
VRPB,502,ok,21.7405434096,11
VRPB,503,ok,20.6514504093,11
VRPB,504,ok,18.3546069715,11
VRPB,505,ok,19.4368230783,9
VRPB,506,ok,19.1940227696,10
VRPB,507,ok,19.5195360781,10
VRPB,508,ok,18.4873699236,11
VRPB,509,ok,19.7139654671,12
VRPB,510,ok,22.5149293740,10
VRPB,511,ok,21.0255053892,10
VRPB,512,ok,16.4082879676,9
VRPB,513,ok,21.5232518047,9
VRPB,514,ok,17.6345378246,9
VRPB,515,ok,18.1739081377,11
VRPB,516,ok,20.0196785254,9
VRPB,517,ok,19.1648270299,10
VRPB,518,ok,19.5491483950,10
VRPB,519,ok,21.7481903654,9
VRPB,520,ok,17.8584798771,10
VRPB,521,ok,17.9328492964,9
VRPB,522,ok,16.5570742031,10
VRPB,523,ok,19.0213409928,9
VRPB,524,ok,17.4294293584,11
VRPB,525,ok,18.3606133516,10
VRPB,526,ok,17.0443533867,11
VRPB,527,ok,19.6415285280,9
VRPB,528,ok,19.7459511149,10
VRPB,529,ok,18.9678309598,10
VRPB,530,ok,18.4522872709,9
VRPB,531,ok,17.6889791909,11
VRPB,532,ok,16.5211198432,9
VRPB,533,ok,20.3727681624,11
VRPB,534,ok,20.1859625957,10
VRPB,535,ok,18.3136587205,10
VRPB,536,ok,19.0994507107,9
VRPB,537,ok,16.3441016910,9
VRPB,538,ok,17.1351208555,9
VRPB,539,ok,19.8878326780,10
VRPB,540,ok,22.9441930336,10
VRPB,541,ok,19.4360815730,11
VRPB,542,ok,18.4755073529,10
VRPB,543,ok,21.6754630678,10
VRPB,544,ok,20.7651853172,10
VRPB,545,ok,16.5845300340,10
VRPB,546,ok,20.4563983633,9
VRPB,547,ok,18.3482310833,9
VRPB,548,ok,19.2580713864,9
VRPB,549,ok,16.9934362924,10
VRPB,550,ok,18.6795541285,11
VRPB,551,ok,18.0409093221,10
VRPB,552,ok,16.5744518647,10
VRPB,553,ok,18.3324664774,10
VRPB,554,ok,19.0625616531,11
VRPB,555,ok,18.7940562255,10
VRPB,556,ok,20.6323530216,11
VRPB,557,ok,19.3012410228,9
VRPB,558,ok,18.4062225668,9
VRPB,559,ok,16.0896414957,10
VRPB,560,ok,18.6619847495,11
VRPB,561,ok,18.7625850569,10
VRPB,562,ok,18.5501917317,11
VRPB,563,ok,18.1787106538,10
VRPB,564,ok,16.8206668710,10
VRPB,565,ok,18.1041567223,9
VRPB,566,ok,17.8139411597,10
VRPB,567,ok,19.6021206888,11
VRPB,568,ok,19.6347346779,10
VRPB,569,ok,16.7825252521,9
VRPB,570,ok,22.6596781850,10
VRPB,571,ok,20.6345386548,10
VRPB,572,ok,24.0047421741,10
VRPB,573,ok,22.1098379383,10
VRPB,574,ok,17.9282466041,9
VRPB,575,ok,18.2384309921,10
VRPB,576,ok,18.8532082255,10
VRPB,577,ok,18.0870687292,12
VRPB,578,ok,15.9389938755,10
VRPB,579,ok,19.3593918474,9
VRPB,580,ok,16.3246504658,11
VRPB,581,ok,16.1263934121,10
VRPB,582,ok,22.9304297197,10
VRPB,583,ok,18.2045548795,9
VRPB,584,ok,19.4177960069,9
VRPB,585,ok,20.0840866025,10
VRPB,586,ok,20.7154440127,10
VRPB,587,ok,19.2206353396,9
VRPB,588,ok,20.6933595692,10
VRPB,589,ok,18.3074215781,10
VRPB,590,ok,22.0566893824,10
VRPB,591,ok,17.4812306972,10
VRPB,592,ok,19.4757446399,10
VRPB,593,ok,21.2027101027,11
VRPB,594,ok,18.2778382213,10
VRPB,595,ok,19.9726798152,9
VRPB,596,ok,18.9759770324,10
VRPB,597,ok,16.8277652097,8
VRPB,598,ok,23.6677583674,10
VRPB,599,ok,21.4442775350,10
VRPB,600,ok,16.6135387806,10
VRPB,601,ok,20.4788875940,10
VRPB,602,ok,16.9900023885,10
VRPB,603,ok,18.8194960071,10
VRPB,604,ok,18.0884051701,10
VRPB,605,ok,16.8838840036,10
VRPB,606,ok,16.8855056038,10
VRPB,607,ok,17.2560708643,10
VRPB,608,ok,16.4255384478,10
VRPB,609,ok,18.9722845508,9
VRPB,610,ok,17.1181447054,11
VRPB,611,ok,17.7092781820,11
VRPB,612,ok,19.0486721935,9
VRPB,613,ok,19.1216038143,10
VRPB,614,ok,22.5042213810,9
VRPB,615,ok,16.5293552497,11
VRPB,616,ok,17.3779696524,11
VRPB,617,ok,18.7149515602,10
VRPB,618,ok,19.3068919225,11
VRPB,619,ok,16.0761115605,10
VRPB,620,ok,18.9662031843,9
VRPB,621,ok,20.9484259399,9
VRPB,622,ok,16.8391088517,9
VRPB,623,ok,18.5473684384,11
VRPB,624,ok,15.5445872354,8
VRPB,625,ok,22.0499252004,10
VRPB,626,ok,21.5941737505,10
VRPB,627,ok,19.1789579135,10
VRPB,628,ok,19.7704386186,10
VRPB,629,ok,17.2239855020,11
VRPB,630,ok,16.4812851793,9
VRPB,631,ok,16.1204437200,9
VRPB,632,ok,17.6812833303,9
VRPB,633,ok,19.2922524321,10
VRPB,634,ok,19.8693837218,10
VRPB,635,ok,20.7655033990,9
VRPB,636,ok,16.5237800756,9
VRPB,637,ok,19.6237443802,10
VRPB,638,ok,18.3485085245,10
VRPB,639,ok,17.2998167362,9
VRPB,640,ok,16.4946258929,11
VRPB,641,ok,16.8438205324,11
VRPB,642,ok,17.0226268037,10
VRPB,643,ok,18.3455363507,9
VRPB,644,ok,20.6575180018,10
VRPB,645,ok,18.1315066983,10
VRPB,646,ok,17.1905826219,10
VRPB,647,ok,15.6158269365,8
VRPB,648,ok,18.4548175424,10
VRPB,649,ok,17.2238398424,10
VRPB,650,ok,20.0123607036,10
VRPB,651,ok,16.5815089838,10
VRPB,652,ok,22.5012559772,10
VRPB,653,ok,19.2325897443,9
VRPB,654,ok,15.9882979547,9
VRPB,655,ok,18.6495261718,10
VRPB,656,ok,18.0729170245,9
VRPB,657,ok,16.2867291412,11
VRPB,658,ok,18.4127421883,11
VRPB,659,ok,21.3985347038,9
VRPB,660,ok,20.9382275342,10
VRPB,661,ok,17.3119698060,10
VRPB,662,ok,19.5588843745,10
VRPB,663,ok,16.2654080283,9
VRPB,664,ok,15.2606736746,8
VRPB,665,ok,19.2300565507,9
VRPB,666,ok,16.6143018527,10
VRPB,667,ok,16.3561566195,10
VRPB,668,ok,20.9708640365,11
VRPB,669,ok,20.6166123880,12
VRPB,670,ok,18.2545983302,11
VRPB,671,ok,17.4508601125,11
VRPB,672,ok,20.6857821914,11
VRPB,673,ok,20.2169003606,10
VRPB,674,ok,18.3796480092,11
VRPB,675,ok,19.3314047214,11
VRPB,676,ok,19.2128251313,12
VRPB,677,ok,18.9841384781,11
VRPB,678,ok,17.4311768691,11
VRPB,679,ok,17.6960532944,9
VRPB,680,ok,20.0631077896,10
VRPB,681,ok,18.0193114021,11
VRPB,682,ok,20.9935942083,10
VRPB,683,ok,18.7978372070,10
VRPB,684,ok,15.7322966262,9
VRPB,685,ok,17.3067498987,9
VRPB,686,ok,18.9136142770,10
VRPB,687,ok,18.8897104347,10
VRPB,688,ok,18.3966152702,10
VRPB,689,ok,16.3380855277,9
VRPB,690,ok,21.6366448553,10
VRPB,691,ok,18.0266720136,10
VRPB,692,ok,19.8494737285,10
VRPB,693,ok,17.7461987507,9
VRPB,694,ok,17.3908494102,10
VRPB,695,ok,16.4897072642,10
VRPB,696,ok,17.4607856315,10
VRPB,697,ok,18.2245585117,10
VRPB,698,ok,16.1344801026,11
VRPB,699,ok,15.8096436229,10
VRPB,700,ok,17.9580041746,10
VRPB,701,ok,18.2794073226,10
VRPB,702,ok,20.2443740938,10
VRPB,703,ok,19.5717159419,10
VRPB,704,ok,19.2990216788,10
VRPB,705,ok,16.6826395764,10
VRPB,706,ok,18.5385578680,12
VRPB,707,ok,17.3887853169,11
VRPB,708,ok,16.7339500599,11
VRPB,709,ok,17.7227746595,11
VRPB,710,ok,19.1179662594,8
VRPB,711,ok,15.5396588508,10
VRPB,712,ok,20.3211970796,10
VRPB,713,ok,19.7565346048,11
VRPB,714,ok,19.5934851975,9
VRPB,715,ok,20.3314904888,9
VRPB,716,ok,18.1376954671,10
VRPB,717,ok,21.9795072843,10
VRPB,718,ok,18.1768915108,11
VRPB,719,ok,17.2815367048,10
VRPB,720,ok,20.2286067428,12
VRPB,721,ok,14.9492847755,10
VRPB,722,ok,18.3643730375,9
VRPB,723,ok,15.7736946796,10
VRPB,724,ok,17.5450461497,11
VRPB,725,ok,17.0604937781,9
VRPB,726,ok,17.6931352857,10
VRPB,727,ok,15.9543657752,9
VRPB,728,ok,20.0053946609,9
VRPB,729,ok,20.2929019888,11
VRPB,730,ok,18.1960476095,8
VRPB,731,ok,16.1240252186,9
VRPB,732,ok,19.9998050139,8
VRPB,733,ok,20.4383497904,10
VRPB,734,ok,18.9911984776,10
VRPB,735,ok,18.6929630334,9
VRPB,736,ok,20.2918223706,11
VRPB,737,ok,17.2377720522,10
VRPB,738,ok,19.1893466678,10
VRPB,739,ok,17.5490627579,9
VRPB,740,ok,17.7019758519,10
VRPB,741,ok,20.6359760807,9
VRPB,742,ok,17.0801918397,11
VRPB,743,ok,18.4978687771,11
VRPB,744,ok,18.2267730383,9
VRPB,745,ok,16.6769319427,10
VRPB,746,ok,19.2827137556,11
VRPB,747,ok,17.2167979335,10
VRPB,748,ok,19.4753074063,9
VRPB,749,ok,22.0788118635,10
VRPB,750,ok,17.9876313369,9
VRPB,751,ok,22.0010194555,10
VRPB,752,ok,18.7487047912,10
VRPB,753,ok,20.5558935279,9
VRPB,754,ok,17.0363057616,10
VRPB,755,ok,17.2266033845,10
VRPB,756,ok,16.2442473230,9
VRPB,757,ok,20.5502849101,10
VRPB,758,ok,19.9575384936,11
VRPB,759,ok,20.4131407959,10
VRPB,760,ok,18.1639532751,9
VRPB,761,ok,16.6276640095,10
VRPB,762,ok,20.8263297045,11
VRPB,763,ok,16.7629944437,11
VRPB,764,ok,18.1603703137,11
VRPB,765,ok,20.0960691271,9
VRPB,766,ok,19.3769678428,10
VRPB,767,ok,18.2601345364,10
VRPB,768,ok,18.2610281841,10
VRPB,769,ok,20.9146859740,10
VRPB,770,ok,18.2228521459,10
VRPB,771,ok,17.4835318327,10
VRPB,772,ok,17.7159979843,10
VRPB,773,ok,20.2743063527,11
VRPB,774,ok,15.6311219720,10
VRPB,775,ok,19.6644706269,10
VRPB,776,ok,19.4855338890,11
VRPB,777,ok,17.3632155056,11
VRPB,778,ok,19.3692250552,10
VRPB,779,ok,20.1510365318,9
VRPB,780,ok,20.9757548035,11
VRPB,781,ok,19.3626292359,11
VRPB,782,ok,20.1987893491,9
VRPB,783,ok,18.1825771031,9
VRPB,784,ok,16.4493584905,10
VRPB,785,ok,19.4147985347,10
VRPB,786,ok,18.7328276187,10
VRPB,787,ok,20.4220522344,9
VRPB,788,ok,19.4785633341,10
VRPB,789,ok,19.6185425971,9
VRPB,790,ok,16.3310854211,10
VRPB,791,ok,20.0435774617,9
VRPB,792,ok,17.0502919062,11
VRPB,793,ok,15.7564464794,9
VRPB,794,ok,18.0238828404,10
VRPB,795,ok,20.8251342536,10
VRPB,796,ok,15.8851702520,8
VRPB,797,ok,20.8997688139,9
VRPB,798,ok,19.3312431079,9
VRPB,799,ok,20.1485646911,9
VRPB,800,ok,18.7326400218,9
VRPB,801,ok,19.9471846510,10
VRPB,802,ok,20.2372486002,10
VRPB,803,ok,20.8932374662,11
VRPB,804,ok,17.7557554380,9
VRPB,805,ok,18.2466708494,10
VRPB,806,ok,17.9030088231,9
VRPB,807,ok,18.2819856253,9
VRPB,808,ok,20.6068832872,9
VRPB,809,ok,18.2877033339,10
VRPB,810,ok,19.0653224762,10
VRPB,811,ok,19.0920809375,10
VRPB,812,ok,18.7402680684,10
VRPB,813,ok,16.3559731735,10
VRPB,814,ok,19.4993458270,10
VRPB,815,ok,15.8046977827,9
VRPB,816,ok,21.5929283705,11
VRPB,817,ok,20.6691574653,9
VRPB,818,ok,16.8694231574,9
VRPB,819,ok,16.9928905944,9
VRPB,820,ok,18.0840553422,12
VRPB,821,ok,19.4450306127,9
VRPB,822,ok,19.5930436945,11
VRPB,823,ok,18.1095633900,10
VRPB,824,ok,18.7922319385,10
VRPB,825,ok,20.3040017846,12
VRPB,826,ok,21.0564947333,9
VRPB,827,ok,17.5403551783,12
VRPB,828,ok,19.8227254661,10
VRPB,829,ok,18.4339258526,10
VRPB,830,ok,16.8833031347,10
VRPB,831,ok,16.3541366096,9
VRPB,832,ok,17.1716523545,9
VRPB,833,ok,17.9309392380,10
VRPB,834,ok,18.6238225797,9
VRPB,835,ok,20.4595295640,10
VRPB,836,ok,18.0315923720,11
VRPB,837,ok,21.5924066844,10
VRPB,838,ok,18.2805931873,10
VRPB,839,ok,18.6914713861,9
VRPB,840,ok,19.1943631529,10
VRPB,841,ok,19.1093653095,10
VRPB,842,ok,17.9524818032,8
VRPB,843,ok,19.8092729705,11
VRPB,844,ok,18.3403336302,11
VRPB,845,ok,15.8953346775,10
VRPB,846,ok,19.4067538561,9
VRPB,847,ok,15.9945440895,10
VRPB,848,ok,18.7475021896,10
VRPB,849,ok,18.6591034029,10
VRPB,850,ok,19.3520692869,10
VRPB,851,ok,21.0216563582,12
VRPB,852,ok,18.8805503367,10
VRPB,853,ok,20.1895304401,10
VRPB,854,ok,17.2228559284,10
VRPB,855,ok,19.9689226132,10
VRPB,856,ok,19.5509565408,11
VRPB,857,ok,18.2081932196,9
VRPB,858,ok,17.6334723424,11
VRPB,859,ok,16.1074279978,9
VRPB,860,ok,20.5066929103,12
VRPB,861,ok,16.8051277017,10
VRPB,862,ok,16.4478535103,9
VRPB,863,ok,17.0030731183,10
VRPB,864,ok,16.0251314396,9
VRPB,865,ok,18.9750526305,10
VRPB,866,ok,23.7104540400,10
VRPB,867,ok,20.3367812004,10
VRPB,868,ok,17.7081707008,10
VRPB,869,ok,18.6833317869,11
VRPB,870,ok,22.0260497989,10
VRPB,871,ok,18.8433955788,10
VRPB,872,ok,19.0498858889,10
VRPB,873,ok,17.9907160174,11
VRPB,874,ok,16.1243317096,10
VRPB,875,ok,18.1685121583,10
VRPB,876,ok,18.2177484277,11
VRPB,877,ok,15.9837624540,10
VRPB,878,ok,20.9797796584,10
VRPB,879,ok,17.3881133586,10
VRPB,880,ok,19.2123913176,11
VRPB,881,ok,17.6784167659,10
VRPB,882,ok,18.7429730436,11
VRPB,883,ok,18.6941353063,10
VRPB,884,ok,17.7181402565,10
VRPB,885,ok,16.6608163338,9
VRPB,886,ok,19.4146515922,11
VRPB,887,ok,18.8210140406,10
VRPB,888,ok,21.0201095650,10
VRPB,889,ok,19.4101977069,11
VRPB,890,ok,17.0868312416,10
VRPB,891,ok,16.9774263048,10
VRPB,892,ok,19.8930130936,9
VRPB,893,ok,18.3390238859,11
VRPB,894,ok,17.4019058361,10
VRPB,895,ok,18.5538902665,11
VRPB,896,ok,19.1614683847,10
VRPB,897,ok,17.7427398646,10
VRPB,898,ok,21.9967807881,9
VRPB,899,ok,20.3595244522,10
VRPB,900,ok,21.6177036882,10
VRPB,901,ok,18.0282908080,10
VRPB,902,ok,20.0023275783,10
VRPB,903,ok,19.4046397730,9
VRPB,904,ok,20.0909806016,10
VRPB,905,ok,19.2308612572,10
VRPB,906,ok,17.1930794399,10
VRPB,907,ok,20.8705855431,10
VRPB,908,ok,15.9124185013,9
VRPB,909,ok,19.0805292162,11
VRPB,910,ok,19.3967381728,12
VRPB,911,ok,21.1747349274,10
VRPB,912,ok,16.9999185329,11
VRPB,913,ok,15.6617772073,9
