problem_size,problem,instance,status,no_aug_cost,cost
200,VRPB,335,ok,19.6676292419,19.6676292419
200,VRPB,336,ok,18.5342998505,18.1566448212
200,VRPB,337,ok,15.6445713043,14.6607313156
200,VRPB,338,ok,20.3445243835,19.9220848083
200,VRPB,339,ok,19.9067955017,19.3903388977
200,VRPB,340,ok,15.9250440598,15.6468391418
200,VRPB,341,ok,18.1663532257,17.9639015198
200,VRPB,342,ok,17.6273422241,17.3754615784
200,VRPB,343,ok,17.4760818481,17.1598548889
200,VRPB,344,ok,17.8207073212,17.5414600372
200,VRPB,345,ok,17.8529815674,17.8156166077
200,VRPB,346,ok,20.1002731323,19.5864982605
200,VRPB,347,ok,19.0289897919,18.5437965393
200,VRPB,348,ok,15.4004783630,15.2455492020
200,VRPB,349,ok,18.1059303284,18.0432910919
200,VRPB,350,ok,16.6399383545,16.5556201935
200,VRPB,351,ok,19.4654006958,19.2313499451
200,VRPB,352,ok,16.5034980774,16.0612792969
200,VRPB,353,ok,17.7007446289,17.1914329529
200,VRPB,354,ok,17.3799629211,17.3799629211
200,VRPB,355,ok,16.3242950439,15.9454956055
200,VRPB,356,ok,16.3996505737,16.2000694275
200,VRPB,357,ok,15.8232812881,15.3415784836
200,VRPB,358,ok,18.6904850006,18.6154651642
200,VRPB,359,ok,16.6311569214,16.2382011414
200,VRPB,360,ok,16.4922008514,16.3083992004
200,VRPB,361,ok,18.2871932983,18.0887756348
200,VRPB,362,ok,17.7213249207,17.1085758209
200,VRPB,363,ok,19.5863647461,19.4571552277
200,VRPB,364,ok,19.1422901154,19.1422901154
200,VRPB,365,ok,17.8440895081,17.3845367432
200,VRPB,366,ok,15.2035665512,14.8789901733
200,VRPB,367,ok,19.6624107361,19.2467308044
200,VRPB,368,ok,16.6284446716,16.1981391907
200,VRPB,369,ok,18.4969539642,18.4472427368
200,VRPB,370,ok,19.3180847168,19.1426086426
200,VRPB,371,ok,18.7357444763,18.0186653137
200,VRPB,372,ok,17.4074287415,17.1893424988
200,VRPB,373,ok,15.4821758270,15.1412019730
200,VRPB,374,ok,19.2330074310,19.1590843201
200,VRPB,375,ok,18.6671867371,18.5641136169
200,VRPB,376,ok,18.6083374023,18.4852142334
200,VRPB,377,ok,15.9612646103,15.9007730484
200,VRPB,378,ok,15.5505695343,15.3656988144
200,VRPB,379,ok,16.6181488037,16.5499477386
200,VRPB,380,ok,16.1889457703,16.0282173157
200,VRPB,381,ok,15.2742576599,15.2742576599
200,VRPB,382,ok,18.9275531769,18.3810443878
200,VRPB,383,ok,18.2006282806,18.2006282806
200,VRPB,384,ok,16.7921390533,16.7046031952
200,VRPB,385,ok,18.8995113373,18.5058822632
200,VRPB,386,ok,18.7922115326,18.6534042358
200,VRPB,387,ok,16.9180450439,16.8309459686
200,VRPB,388,ok,15.5753431320,15.5753431320
200,VRPB,389,ok,17.8912143707,17.8322124481
200,VRPB,390,ok,19.9260101318,19.3278732300
200,VRPB,391,ok,16.2978897095,15.8415193558
200,VRPB,392,ok,17.4327201843,17.2973556519
200,VRPB,393,ok,17.4313125610,17.3434524536
200,VRPB,394,ok,17.2058906555,16.8627758026
200,VRPB,395,ok,15.9046936035,15.7723865509
200,VRPB,396,ok,15.9431171417,15.6434097290
200,VRPB,397,ok,17.0084056854,16.7256450653
200,VRPB,398,ok,16.6367206573,16.6266059875
200,VRPB,399,ok,17.6174125671,17.6174125671
200,VRPB,400,ok,18.0515899658,17.9910678864
200,VRPB,401,ok,16.1567020416,16.0243644714
200,VRPB,402,ok,15.5446281433,15.5226516724
200,VRPB,403,ok,16.6988239288,16.4784889221
200,VRPB,404,ok,17.2542171478,17.1879959106
200,VRPB,405,ok,17.5507354736,17.5507354736
200,VRPB,406,ok,16.6806735992,16.6806735992
200,VRPB,407,ok,16.8747177124,16.8590793610
200,VRPB,408,ok,17.7536239624,17.1780662537
200,VRPB,409,ok,16.1737823486,15.8025817871
200,VRPB,410,ok,15.9313240051,15.5585680008
200,VRPB,411,ok,15.4186725616,15.3998908997
200,VRPB,412,ok,17.3166885376,17.2323074341
200,VRPB,413,ok,18.4562416077,18.1970901489
200,VRPB,414,ok,18.8787403107,18.5186405182
200,VRPB,415,ok,20.4120159149,20.4120159149
200,VRPB,416,ok,15.4423980713,15.0351085663
200,VRPB,417,ok,17.0980262756,17.0980262756
200,VRPB,418,ok,15.4862251282,15.4145870209
200,VRPB,419,ok,17.4910717010,17.1399459839
200,VRPB,420,ok,18.7383613586,18.4085750580
200,VRPB,421,ok,18.6822395325,18.2008914948
200,VRPB,422,ok,16.0679435730,15.9806995392
200,VRPB,423,ok,16.5228710175,16.0812110901
200,VRPB,424,ok,17.8170490265,17.0416908264
200,VRPB,425,ok,17.3973979950,17.1386795044
200,VRPB,426,ok,18.8524513245,18.6672229767
200,VRPB,427,ok,18.6119689941,18.2949867249
200,VRPB,428,ok,16.2231273651,16.1723575592
200,VRPB,429,ok,16.8964157104,16.6241950989
200,VRPB,430,ok,18.1199455261,17.9411125183
200,VRPB,431,ok,18.4414062500,18.0507869720
200,VRPB,432,ok,15.7912063599,15.5591220856
200,VRPB,433,ok,16.9745063782,16.7180175781
200,VRPB,434,ok,16.0610542297,15.7400445938
200,VRPB,435,ok,17.9710693359,17.7705898285
200,VRPB,436,ok,17.7873630524,17.1416339874
200,VRPB,437,ok,18.1722526550,18.1685638428
200,VRPB,438,ok,15.1775779724,14.8385229111
200,VRPB,439,ok,19.1679496765,19.1294517517
200,VRPB,440,ok,16.5601291656,16.1276226044
200,VRPB,441,ok,16.1916522980,15.9041061401
200,VRPB,442,ok,19.2611236572,18.9273872375
200,VRPB,443,ok,16.3863792419,16.2580127716
200,VRPB,444,ok,17.0625553131,16.4770145416
200,VRPB,445,ok,15.9303102493,15.9303102493
200,VRPB,446,ok,16.5578403473,16.5578403473
200,VRPB,447,ok,17.1603870392,16.7768955231
200,VRPB,448,ok,15.3442630768,15.3442630768
200,VRPB,449,ok,16.4164161682,15.8844814301
200,VRPB,450,ok,17.6204624176,17.6204624176
200,VRPB,451,ok,19.1076145172,18.7688255310
200,VRPB,452,ok,16.0668392181,15.6829738617
200,VRPB,453,ok,15.7100763321,15.5989723206
200,VRPB,454,ok,18.3534889221,17.8282890320
200,VRPB,455,ok,16.8216400146,16.7835102081
200,VRPB,456,ok,15.5977182388,15.2610120773
200,VRPB,457,ok,18.0505714417,17.4530372620
200,VRPB,458,ok,19.5990333557,19.3057785034
200,VRPB,459,ok,17.0711307526,16.6427936554
200,VRPB,460,ok,16.5027160645,16.1017055511
200,VRPB,461,ok,20.5388584137,20.2070999146
200,VRPB,462,ok,19.8780136108,19.3920898438
200,VRPB,463,ok,18.2445926666,17.9840621948
200,VRPB,464,ok,19.3275966644,19.0550823212
200,VRPB,465,ok,18.9572181702,18.3645858765
200,VRPB,466,ok,18.9945755005,18.8680915833
200,VRPB,467,ok,18.4378566742,18.2337799072
200,VRPB,468,ok,18.2687454224,17.9093322754
200,VRPB,469,ok,17.1142311096,16.9103240967
200,VRPB,470,ok,15.2650136948,15.0745124817
200,VRPB,471,ok,17.2716903687,16.8664207458
200,VRPB,472,ok,15.8697204590,15.6246948242
200,VRPB,473,ok,18.9314804077,18.9314804077
200,VRPB,474,ok,20.1041946411,19.7056465149
200,VRPB,475,ok,16.2705764771,16.1864452362
200,VRPB,476,ok,17.3263130188,16.7519550323
200,VRPB,477,ok,18.4341201782,18.1933212280
200,VRPB,478,ok,19.5378990173,19.5378990173
200,VRPB,479,ok,19.1115226746,18.7004852295
200,VRPB,480,ok,15.9968099594,15.6160287857
200,VRPB,481,ok,15.8760042191,15.8760042191
200,VRPB,482,ok,15.5956878662,15.4108228683
200,VRPB,483,ok,16.4102325439,16.0418357849
200,VRPB,484,ok,18.3911361694,18.0309658051
200,VRPB,485,ok,17.7469635010,17.6216773987
200,VRPB,486,ok,17.9802417755,17.9272480011
200,VRPB,487,ok,16.3891754150,16.3804168701
200,VRPB,488,ok,16.3586387634,16.2125186920
200,VRPB,489,ok,16.2674942017,16.2641201019
200,VRPB,490,ok,17.8814697266,17.3552055359
200,VRPB,491,ok,17.0297164917,16.6623992920
200,VRPB,492,ok,15.6809673309,15.6702814102
200,VRPB,493,ok,15.9817981720,15.9347133636
200,VRPB,494,ok,15.9460334778,15.6845798492
200,VRPB,495,ok,16.9855842590,16.3857765198
200,VRPB,496,ok,16.0648651123,15.9279279709
200,VRPB,497,ok,18.3064537048,18.3064537048
200,VRPB,498,ok,19.8570919037,19.7443733215
200,VRPB,499,ok,17.7054176331,17.3438796997
200,VRPB,500,ok,16.3884925842,16.1599884033
200,VRPB,501,ok,18.7498264313,18.5966262817
200,VRPB,502,ok,19.8067932129,19.8067932129
200,VRPB,503,ok,19.3118019104,19.1340236664
200,VRPB,504,ok,17.1551380157,16.9463958740
200,VRPB,505,ok,18.2840633392,17.8761253357
200,VRPB,506,ok,18.2922019958,17.9011688232
200,VRPB,507,ok,18.2105636597,17.9220943451
200,VRPB,508,ok,17.5124301910,17.2206897736
200,VRPB,509,ok,18.7535858154,18.3741416931
200,VRPB,510,ok,20.6156425476,20.5060100555
200,VRPB,511,ok,19.3881168365,19.3881168365
200,VRPB,512,ok,15.6097164154,15.5525035858
200,VRPB,513,ok,19.5305976868,19.5305976868
200,VRPB,514,ok,16.9858703613,16.4460258484
200,VRPB,515,ok,16.9701194763,16.9337463379
200,VRPB,516,ok,18.9498672485,18.5609664917
200,VRPB,517,ok,17.6797122955,17.5770034790
200,VRPB,518,ok,18.1719093323,17.8350982666
200,VRPB,519,ok,20.0753269196,19.7884407043
200,VRPB,520,ok,16.9169921875,16.7768974304
200,VRPB,521,ok,16.7643470764,16.4904365540
200,VRPB,522,ok,15.5443954468,15.3843641281
200,VRPB,523,ok,18.0285263062,17.9078159332
200,VRPB,524,ok,16.4347419739,16.3644084930
200,VRPB,525,ok,17.5211791992,17.4200286865
200,VRPB,526,ok,15.8969488144,15.6829652786
200,VRPB,527,ok,18.5665092468,18.2914466858
200,VRPB,528,ok,18.8589286804,18.7534408569
200,VRPB,529,ok,18.4896316528,17.7956314087
200,VRPB,530,ok,17.2362747192,17.1238212585
200,VRPB,531,ok,16.7099037170,16.5086975098
200,VRPB,532,ok,15.5745077133,15.4461412430
200,VRPB,533,ok,19.2709999084,19.1295280457
200,VRPB,534,ok,18.8827953339,18.8827953339
200,VRPB,535,ok,17.3981132507,17.3981132507
200,VRPB,536,ok,17.9928455353,17.9696464539
200,VRPB,537,ok,14.9589452744,14.9589452744
200,VRPB,538,ok,16.1424636841,16.1424636841
200,VRPB,539,ok,18.8199748993,18.3528251648
200,VRPB,540,ok,21.2295131683,21.0419921875
200,VRPB,541,ok,18.0912895203,17.6965942383
200,VRPB,542,ok,17.3349990845,17.3349990845
200,VRPB,543,ok,20.2766857147,20.0888710022
200,VRPB,544,ok,19.7723865509,19.5516586304
200,VRPB,545,ok,15.7078409195,15.6894493103
200,VRPB,546,ok,19.3370647430,18.8995876312
200,VRPB,547,ok,17.4282417297,17.1360569000
200,VRPB,548,ok,17.8730144501,17.5764198303
200,VRPB,549,ok,16.3213806152,15.9973611832
200,VRPB,550,ok,17.6420173645,17.5501174927
200,VRPB,551,ok,16.8793067932,16.6912765503
200,VRPB,552,ok,15.7765903473,15.2345409393
200,VRPB,553,ok,17.3172645569,17.2710952759
200,VRPB,554,ok,18.1766929626,17.7285785675
200,VRPB,555,ok,17.6265220642,17.5213050842
200,VRPB,556,ok,18.5703697205,18.5703697205
200,VRPB,557,ok,17.7192115784,17.7192115784
200,VRPB,558,ok,17.5663318634,17.1843547821
200,VRPB,559,ok,15.2209186554,15.2117376328
200,VRPB,560,ok,17.0561809540,16.9879989624
200,VRPB,561,ok,17.5597648621,17.3215827942
200,VRPB,562,ok,17.4631748199,17.2231254578
200,VRPB,563,ok,17.2060356140,16.9263572693
200,VRPB,564,ok,15.5735301971,15.5735301971
200,VRPB,565,ok,17.4646263123,17.0424041748
200,VRPB,566,ok,16.3581829071,16.3581829071
200,VRPB,567,ok,17.8979911804,17.8979911804
200,VRPB,568,ok,18.4590244293,18.0522537231
200,VRPB,569,ok,15.9982404709,15.9049291611
200,VRPB,570,ok,21.3389911652,20.7181034088
200,VRPB,571,ok,19.1848526001,19.0424995422
200,VRPB,572,ok,21.9146652222,21.8038635254
200,VRPB,573,ok,20.0711097717,19.6813964844
200,VRPB,574,ok,16.8292102814,16.7036018372
200,VRPB,575,ok,17.6620635986,17.1774654388
200,VRPB,576,ok,17.7986774445,17.2906723022
200,VRPB,577,ok,16.6115989685,16.6115989685
200,VRPB,578,ok,15.1385087967,15.1385087967
200,VRPB,579,ok,18.7807388306,17.8622322083
200,VRPB,580,ok,15.5497694016,15.1821804047
200,VRPB,581,ok,15.8268222809,15.4260387421
200,VRPB,582,ok,21.0434894562,20.9200553894
200,VRPB,583,ok,17.0965328217,16.8099460602
200,VRPB,584,ok,17.7129192352,17.7129192352
200,VRPB,585,ok,19.2026672363,18.5722312927
200,VRPB,586,ok,19.2838497162,19.0192947388
200,VRPB,587,ok,17.8932151794,17.7012863159
200,VRPB,588,ok,19.6350746155,18.8665313721
200,VRPB,589,ok,17.2785167694,16.9200477600
200,VRPB,590,ok,20.6172866821,20.2641487122
200,VRPB,591,ok,17.1371421814,16.6516361237
200,VRPB,592,ok,18.0383415222,17.8069477081
200,VRPB,593,ok,20.2156639099,19.7806015015
200,VRPB,594,ok,17.4463920593,16.8984603882
200,VRPB,595,ok,19.1360282898,18.4478874207
200,VRPB,596,ok,17.7275428772,17.4764156342
200,VRPB,597,ok,16.0676193237,16.0478153229
200,VRPB,598,ok,21.7166919708,21.2671642303
200,VRPB,599,ok,20.0184516907,19.4883975983
200,VRPB,600,ok,16.3629913330,15.7779760361
200,VRPB,601,ok,19.1913681030,19.1913681030
200,VRPB,602,ok,15.9579982758,15.8088874817
200,VRPB,603,ok,18.0328178406,17.8767147064
200,VRPB,604,ok,17.2799110413,17.0455131531
200,VRPB,605,ok,16.6676673889,16.0100898743
200,VRPB,606,ok,16.5014343262,15.9615392685
200,VRPB,607,ok,16.3024654388,16.1250228882
200,VRPB,608,ok,15.9209785461,15.6884880066
200,VRPB,609,ok,17.9119949341,17.7558059692
200,VRPB,610,ok,16.0594062805,15.7338485718
200,VRPB,611,ok,16.7957782745,16.4781455994
200,VRPB,612,ok,17.5300788879,17.4705123901
200,VRPB,613,ok,17.8995037079,17.7058258057
200,VRPB,614,ok,20.4405670166,20.3373451233
200,VRPB,615,ok,15.4894676208,15.2893867493
200,VRPB,616,ok,16.1971893311,16.1971893311
200,VRPB,617,ok,17.5985488892,17.5985488892
200,VRPB,618,ok,18.2632350922,17.7808494568
200,VRPB,619,ok,15.8630523682,15.2661743164
200,VRPB,620,ok,18.1000003815,17.7069168091
200,VRPB,621,ok,19.4226799011,18.8539581299
200,VRPB,622,ok,16.3061180115,15.8675575256
200,VRPB,623,ok,17.5861740112,17.0691356659
200,VRPB,624,ok,14.8921499252,14.7386512756
200,VRPB,625,ok,20.0711174011,20.0711174011
200,VRPB,626,ok,19.8497810364,19.5622959137
200,VRPB,627,ok,17.9106922150,17.4851799011
200,VRPB,628,ok,18.9724540710,18.5112819672
200,VRPB,629,ok,16.4683799744,16.2831916809
200,VRPB,630,ok,15.6721172333,15.4036846161
200,VRPB,631,ok,15.2786035538,14.9487981796
200,VRPB,632,ok,16.6848316193,16.4092254639
200,VRPB,633,ok,18.3092727661,17.7481193542
200,VRPB,634,ok,18.3338031769,18.1027259827
200,VRPB,635,ok,19.1791515350,18.9521560669
200,VRPB,636,ok,16.1367263794,15.5292978287
200,VRPB,637,ok,19.1372184753,18.7179450989
200,VRPB,638,ok,17.2274513245,17.0235691071
200,VRPB,639,ok,16.4492435455,16.0345840454
200,VRPB,640,ok,15.8035011292,15.6172876358
200,VRPB,641,ok,16.2085113525,15.7912387848
200,VRPB,642,ok,16.2096214294,16.0745029449
200,VRPB,643,ok,17.3190078735,17.1811790466
200,VRPB,644,ok,19.3489875793,18.9212493896
200,VRPB,645,ok,17.0920295715,16.7606430054
200,VRPB,646,ok,16.0928287506,15.9127569199
200,VRPB,647,ok,15.2005243301,14.7194328308
200,VRPB,648,ok,16.9509563446,16.9509563446
200,VRPB,649,ok,16.0826644897,16.0826644897
200,VRPB,650,ok,18.9359626770,18.6462173462
200,VRPB,651,ok,16.2143592834,15.8615102768
200,VRPB,652,ok,21.3245639801,21.2004432678
200,VRPB,653,ok,18.0698356628,17.5237636566
200,VRPB,654,ok,15.5973882675,15.0563850403
200,VRPB,655,ok,16.8308944702,16.8308944702
200,VRPB,656,ok,16.9041881561,16.6274452209
200,VRPB,657,ok,15.4874076843,15.2974967957
200,VRPB,658,ok,17.4224853516,17.0346412659
200,VRPB,659,ok,20.1317520142,19.5015277863
200,VRPB,660,ok,19.5644817352,19.3581237793
200,VRPB,661,ok,16.3522491455,15.7820396423
200,VRPB,662,ok,18.5783596039,18.5144519806
200,VRPB,663,ok,15.2601413727,15.2601413727
200,VRPB,664,ok,14.6661033630,14.4234962463
200,VRPB,665,ok,18.0804786682,18.0804786682
200,VRPB,666,ok,15.8452396393,15.4635038376
200,VRPB,667,ok,15.4426021576,15.1693344116
200,VRPB,668,ok,19.2227287292,19.0920925140
200,VRPB,669,ok,18.6594371796,18.6424503326
200,VRPB,670,ok,16.9246025085,16.9246025085
200,VRPB,671,ok,16.8911018372,16.5164661407
200,VRPB,672,ok,19.2596282959,19.1076259613
200,VRPB,673,ok,18.8086471558,18.4736347198
200,VRPB,674,ok,16.6708240509,16.3502101898
200,VRPB,675,ok,18.1363925934,18.0431594849
200,VRPB,676,ok,17.9880752563,17.9880752563
200,VRPB,677,ok,17.7257938385,17.2757263184
200,VRPB,678,ok,17.2591896057,16.7250671387
200,VRPB,679,ok,16.7968406677,16.7823066711
200,VRPB,680,ok,18.7289314270,18.6771488190
200,VRPB,681,ok,17.0137920380,16.5463523865
200,VRPB,682,ok,19.1819877625,18.9550933838
200,VRPB,683,ok,17.6393604279,17.3649864197
200,VRPB,684,ok,14.9923934937,14.7488784790
200,VRPB,685,ok,16.5441989899,16.2807769775
200,VRPB,686,ok,17.9308738708,17.5762996674
200,VRPB,687,ok,17.6799221039,17.5997447968
200,VRPB,688,ok,17.3682022095,17.1089000702
200,VRPB,689,ok,15.5441436768,15.0039949417
200,VRPB,690,ok,19.6367568970,19.3517456055
200,VRPB,691,ok,17.3441543579,17.1763458252
200,VRPB,692,ok,18.8189697266,18.1513099670
200,VRPB,693,ok,16.9322509766,16.6147880554
200,VRPB,694,ok,16.7856426239,16.3808631897
200,VRPB,695,ok,15.9365425110,15.7576732635
200,VRPB,696,ok,16.7603492737,15.9413776398
200,VRPB,697,ok,17.5961341858,17.1161994934
200,VRPB,698,ok,15.4164371490,15.2325525284
200,VRPB,699,ok,15.3249645233,14.9612655640
200,VRPB,700,ok,16.6239509583,16.2583198547
200,VRPB,701,ok,17.8839130402,17.2950210571
200,VRPB,702,ok,18.5961914062,18.4408130646
200,VRPB,703,ok,18.3945522308,17.7841987610
200,VRPB,704,ok,17.9310417175,17.9310417175
200,VRPB,705,ok,15.9335956573,15.6111040115
200,VRPB,706,ok,17.1987247467,17.1987247467
200,VRPB,707,ok,16.3017616272,16.2479896545
200,VRPB,708,ok,15.9837856293,15.9036178589
200,VRPB,709,ok,16.3218345642,16.3218345642
200,VRPB,710,ok,18.3313312531,17.7396678925
200,VRPB,711,ok,14.8705310822,14.8705310822
200,VRPB,712,ok,18.4636573792,18.1926689148
200,VRPB,713,ok,18.5064678192,18.3906326294
200,VRPB,714,ok,18.4115142822,18.1931304932
200,VRPB,715,ok,18.8948173523,18.7341518402
200,VRPB,716,ok,17.5749168396,17.2463016510
200,VRPB,717,ok,20.1064300537,20.0633430481
200,VRPB,718,ok,17.1847229004,16.6488342285
200,VRPB,719,ok,16.4841232300,16.3173274994
200,VRPB,720,ok,18.9298667908,18.7099533081
200,VRPB,721,ok,14.8738985062,14.7332906723
200,VRPB,722,ok,16.9970550537,16.8202972412
200,VRPB,723,ok,15.1912441254,14.7895536423
200,VRPB,724,ok,16.6397418976,16.1837787628
200,VRPB,725,ok,16.1463451385,16.0073394775
200,VRPB,726,ok,16.6954689026,16.1125164032
200,VRPB,727,ok,15.3706903458,15.1356849670
200,VRPB,728,ok,18.0489349365,18.0148220062
200,VRPB,729,ok,18.8343925476,18.6762371063
200,VRPB,730,ok,17.1335678101,17.0317039490
200,VRPB,731,ok,14.9661474228,14.8107099533
200,VRPB,732,ok,19.0111198425,18.5949840546
200,VRPB,733,ok,19.0346145630,18.7053680420
200,VRPB,734,ok,17.5910797119,17.5910797119
200,VRPB,735,ok,17.6898574829,17.2720508575
200,VRPB,736,ok,19.2551040649,18.8296089172
200,VRPB,737,ok,16.4872169495,16.0612010956
200,VRPB,738,ok,18.0624427795,17.9212875366
200,VRPB,739,ok,16.5035610199,16.2228622437
200,VRPB,740,ok,16.1412715912,16.1412715912
200,VRPB,741,ok,19.4969863892,19.1743602753
200,VRPB,742,ok,16.4513473511,16.4513473511
200,VRPB,743,ok,17.7383079529,17.3529930115
200,VRPB,744,ok,16.9532566071,16.9341659546
200,VRPB,745,ok,15.3821868896,15.3678464890
200,VRPB,746,ok,18.4165325165,18.1161804199
200,VRPB,747,ok,16.3391189575,16.2636146545
200,VRPB,748,ok,17.8042774200,17.8042774200
200,VRPB,749,ok,20.2405090332,20.0296306610
200,VRPB,750,ok,17.1433944702,16.7264328003
200,VRPB,751,ok,20.6002483368,20.0462627411
200,VRPB,752,ok,17.6155776978,17.5372238159
200,VRPB,753,ok,19.1879844666,18.8704681396
200,VRPB,754,ok,16.0705604553,16.0705604553
200,VRPB,755,ok,16.1161918640,15.7479248047
200,VRPB,756,ok,15.5386152267,15.2428054810
200,VRPB,757,ok,19.4317359924,18.9930324554
200,VRPB,758,ok,18.9115524292,18.4120445251
200,VRPB,759,ok,18.7715530396,18.5735664368
200,VRPB,760,ok,16.9043350220,16.9043350220
200,VRPB,761,ok,16.0538749695,15.8161382675
200,VRPB,762,ok,19.7735404968,19.5139484406
200,VRPB,763,ok,16.1607894897,15.9126377106
200,VRPB,764,ok,17.1765594482,16.6395168304
200,VRPB,765,ok,18.9108238220,18.6445579529
200,VRPB,766,ok,17.9893016815,17.7186698914
200,VRPB,767,ok,17.6351203918,17.2052574158
200,VRPB,768,ok,17.2479476929,17.1754646301
200,VRPB,769,ok,19.2136116028,19.2136116028
200,VRPB,770,ok,17.6542663574,17.2878971100
200,VRPB,771,ok,17.0526580811,16.8061408997
200,VRPB,772,ok,17.1512870789,16.6605587006
200,VRPB,773,ok,18.8432235718,18.6812591553
200,VRPB,774,ok,15.2279539108,15.0372886658
200,VRPB,775,ok,18.3668441772,17.8783950806
200,VRPB,776,ok,18.7356796265,18.0896511078
200,VRPB,777,ok,16.3875255585,16.3790683746
200,VRPB,778,ok,18.2265033722,17.7217483521
200,VRPB,779,ok,18.6511726379,18.4089336395
200,VRPB,780,ok,19.9787826538,19.8050098419
200,VRPB,781,ok,18.2400360107,17.5921897888
200,VRPB,782,ok,18.9845466614,18.7615623474
200,VRPB,783,ok,16.9762687683,16.5141811371
200,VRPB,784,ok,15.6435203552,15.3682432175
200,VRPB,785,ok,18.2242946625,18.2242946625
200,VRPB,786,ok,17.4633178711,17.3127822876
200,VRPB,787,ok,19.0086135864,18.9989471436
200,VRPB,788,ok,17.8942451477,17.7886772156
200,VRPB,789,ok,18.4964332581,17.9396781921
200,VRPB,790,ok,15.5862560272,15.1149654388
200,VRPB,791,ok,18.9895324707,18.5350837708
200,VRPB,792,ok,15.9763574600,15.9763574600
200,VRPB,793,ok,15.3088932037,14.9899072647
200,VRPB,794,ok,17.0943641663,16.9670867920
200,VRPB,795,ok,19.4391098022,19.4391098022
200,VRPB,796,ok,15.0321664810,14.7162504196
200,VRPB,797,ok,19.3925857544,19.2167034149
200,VRPB,798,ok,18.5049438477,18.3234252930
200,VRPB,799,ok,19.0480365753,18.8560218811
200,VRPB,800,ok,17.9035682678,17.2982139587
200,VRPB,801,ok,18.6517333984,18.2419853210
200,VRPB,802,ok,18.6073780060,18.4831352234
200,VRPB,803,ok,19.8815231323,19.5067615509
200,VRPB,804,ok,16.5784549713,16.2669792175
200,VRPB,805,ok,17.3121376038,17.1430988312
200,VRPB,806,ok,17.3907165527,17.1854362488
200,VRPB,807,ok,17.2659530640,17.2568702698
200,VRPB,808,ok,19.3151035309,19.0139312744
200,VRPB,809,ok,16.9989700317,16.7139759064
200,VRPB,810,ok,18.3480968475,17.7533721924
200,VRPB,811,ok,17.7958660126,17.5984039307
200,VRPB,812,ok,17.6706657410,17.4760341644
200,VRPB,813,ok,15.7653865814,15.5177564621
200,VRPB,814,ok,18.2212181091,18.2212181091
200,VRPB,815,ok,15.2528591156,15.1399326324
200,VRPB,816,ok,19.5854530334,19.5520401001
200,VRPB,817,ok,19.3644657135,18.7510414124
200,VRPB,818,ok,16.1268539429,16.0889987946
200,VRPB,819,ok,16.0148773193,15.9659328461
200,VRPB,820,ok,17.0655994415,16.7477912903
200,VRPB,821,ok,18.2922992706,18.0970344543
200,VRPB,822,ok,18.4412307739,18.3582038879
200,VRPB,823,ok,16.9834232330,16.9834232330
200,VRPB,824,ok,17.6862335205,17.3839969635
200,VRPB,825,ok,18.8385963440,18.3480453491
200,VRPB,826,ok,19.7690563202,19.5014152527
200,VRPB,827,ok,16.2781333923,16.2781333923
200,VRPB,828,ok,18.6583042145,18.2379932404
200,VRPB,829,ok,17.1428852081,17.0031852722
200,VRPB,830,ok,16.0277900696,15.5612373352
200,VRPB,831,ok,16.0405483246,15.6212978363
200,VRPB,832,ok,16.4343719482,16.0385265350
200,VRPB,833,ok,16.8127384186,16.7083568573
200,VRPB,834,ok,17.3842754364,17.1128540039
200,VRPB,835,ok,19.0858001709,18.6375217438
200,VRPB,836,ok,16.9904556274,16.7034568787
200,VRPB,837,ok,20.2835521698,19.9980869293
200,VRPB,838,ok,17.3868370056,17.0435276031
200,VRPB,839,ok,17.3236103058,17.2147121429
200,VRPB,840,ok,18.0603904724,17.7602005005
200,VRPB,841,ok,17.3911094666,17.3911094666
200,VRPB,842,ok,16.9537506104,16.4222698212
200,VRPB,843,ok,18.3611049652,18.0696372986
200,VRPB,844,ok,17.3184509277,17.2749519348
200,VRPB,845,ok,15.2345714569,14.9449014664
200,VRPB,846,ok,18.1361217499,18.1361217499
200,VRPB,847,ok,15.1421108246,15.1085157394
200,VRPB,848,ok,17.6152667999,17.6152667999
200,VRPB,849,ok,17.4781703949,17.3337154388
200,VRPB,850,ok,18.6340370178,17.8466339111
200,VRPB,851,ok,19.6339950562,19.3456192017
200,VRPB,852,ok,17.8631420135,17.7101745605
200,VRPB,853,ok,18.9303970337,18.1625404358
200,VRPB,854,ok,16.2786178589,16.1598587036
200,VRPB,855,ok,18.3863677979,18.3863677979
200,VRPB,856,ok,18.3529930115,18.1562423706
200,VRPB,857,ok,16.9891929626,16.8845710754
200,VRPB,858,ok,16.8552818298,16.1980361938
200,VRPB,859,ok,15.8320636749,14.8287105560
200,VRPB,860,ok,19.3236598969,19.1531581879
200,VRPB,861,ok,15.9431962967,15.8549175262
200,VRPB,862,ok,15.6446371078,15.6446371078
200,VRPB,863,ok,16.1990890503,15.9204778671
200,VRPB,864,ok,15.4694728851,15.3650541306
200,VRPB,865,ok,17.7382354736,17.5109310150
200,VRPB,866,ok,21.9280643463,21.8263988495
200,VRPB,867,ok,19.2440910339,18.8687229156
200,VRPB,868,ok,16.8016242981,16.6278572083
200,VRPB,869,ok,17.1400470734,17.1400470734
200,VRPB,870,ok,20.1779479980,19.8684005737
200,VRPB,871,ok,17.6090641022,17.4677562714
